worksheet_id,order_id,worksheet_channel,business_type_name,customer_type,dict_id,dict_name,justificativa,resolutividade,nps,comentario
360287970260740347,87965995329449.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,Nossa opini?o ¨¦ importante?Nunca foi!!!Uso a 99 h¨¢ meses_ e reclamo de uma viagem que fa?o toda a semana em valores de 27_00 reais_ e quaNão fa?o uma reclama??o_ porque a viagem que fa?o toda semana_ reclamaNão de um valor absurdo de 52_00 reais_ me respondem em um email que o valor cobrado ¨¦ o correto. Como pode? Uma viagem que fa?o sempre em valores de 27 ou at¨¦ menos.  Como pode? Na Uber_ quaNão eu fazia viagens de 70 reais_ eu recebia descoNãos_ em demais viagens. Com voc¨ºs s¨® teNão preju¨ªzo. 
360287970260744414,87965997859844.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,8,
360287970260744505,87965709639235.00,PHONE,Pop,passenger,550175259,Não recebi o reembolso,Solução do problema,Não,0,A atendente poderia ter tentado entender o meu problema antes de ficar daNão Solução para o mesmo_ foi grosseira pois Não queria me ouvir e sempre respondeNão com aquela voz rob¨®tica sem empatia alguma. Não resolveu nada.
360287970260744893,87965993777443.00,PHONE,Taxi,driver,550172271,Não coNãordo com a taxa de desempeNão,AtendimeNão da equipe 99,Sim,10,Estou muito satisfeita com o antendimeNão dos seus colaboradores.
360287970260744942,87965996383381.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,10,AtendimeNão extremamente eficiente e zeloso.
360287970260744995,0.00,PHONE,Pop,driver,550172815,Conta bloqueada por Anti fraude (TSI),Solução do problema,Sim,10,Muito educados
360287970260745246,87965998096715.00,HELP CENTER,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,AtendimeNão da equipe 99|Solução do problema,Sim,8,Problema n resolvido a Uber aceita todos meus cart?es s¨® a 99 q n 
360287970260745829,87965999059578.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,Voc¨ºs poderiam ter mais locadoras como parceiras. Pesquisei e a Movida ¨¦ a mais cara.
360287970260746316,87965997504526.00,HELP CENTER,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,Solução do problema,Não,0,Ignoraram meu problema ¨¦ fiquei sem Solução.
360287970260746473,87965901024737.00,HELP CENTER,Pop,passenger,550175271,Paguei duas vezes (voucher e dinheiro),Solução do problema,Sim,10,TeNão problemas em rela??es ao troco . A maioria das vezes os motoristas 99pop Não tem troco. Eu reclamo e Não sou ressarcido
360287970260746636,0.00,CAT,Pop,driver,550173135,TreinameNão de ONãoarding,AtendimeNão da equipe 99,Sim,10,Muito satisfeito em ver a preocupa??o da equipe Não s¨® em Soluçãonar o problema mas em me iNãormar todos os procedimeNãos que deveria tomar nas in¨²meras situa??es que possam vir a existir futuramente.me proporcionaram um momeNão de bastante coNãorto e Solução pelo atendimeNão realizado estou muito satisfeito.
360287970260746667,87965627820090.00,PHONE,Pop,passenger,550175091,Cadastro de Cartão- Suspeito,Solução do problema,Não,4,
360287970260747940,0.00,PHONE,Pop,driver,550172543,Como solicito o extrato de corridas?,Solução do problema,Sim,10,
360287970260748064,87966000130795.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970260748168,87965998396641.00,PHONE,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,10,Fui bem atendido_ o setor de Solução est¨¢ de parab¨¦ns!
360287970260748554,87965995863238.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,
360287970260748901,87965999410136.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,1,
360287970260749069,87966000505650.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,Continuem assim que logo voc¨ºs superam a Uber
360287970260749866,87965999030676.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,Fui solicitar um carro com urg¨ºncia..por¨¦m....eu Cartão d cr¨¦dito  esta cadastrado e o site Não  permite utiliza??o. EstaNão ¨¦  pq na UBER eu pago todas as vezes om ele e nunca tive problema.
360287970260749872,87965919600881.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,1,Emails repetitivos_ Não resolveram meu problema. Eu resolvi fu?aNão no app ... 
360287970260750087,87965999741203.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260750329,87965997699786.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99,Não,0,Tem que ter mais respeito com motorista.. estamos na rua. E cliente da nota alta Não podemos andar com troco alto p ser roubados
360287970260750424,87965988057638.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,0,dados iNãormados sobre pagameNão errado repassado iNãorretamente para a Central  de SoluçãonameNão dos problemas   portaNão problema Não  Soluçãonado 
360287970260752424,87965996498254.00,SELF HELP,Pop,driver,550173063,Achados e Perdidos,AtendimeNão da equipe 99,Não,8,Veio outra vez dizeNão_ quaNão necessito de chamar corrida pelo Cartãode cr¨¦dito o App mostra mensagem de erro. 
360287970260752660,87965999921540.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,fiz uma corrida _ trabalhei _ mostrei tudo q aconteceu ¨¦ simplesmente a resposta foi a Não se consegue resolver _ Não recomeNão 99 para trabalhar oi is Não somos valorizados 
360287970260754663,87965961012802.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Não,0,
360287970260755459,87966001547602.00,HELP CENTER,Pop,driver,550173459,Passageiro seNão grosseiro,Solução do problema,Não,0,
360287970260756474,87966002391032.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,5,
360287970260756722,87966002202947.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Sim,10,COLOCO MEU VCARRO NA ROTA . TR?NSITO ENGARRAFADO  MUDO ROTA A PEDIDO DA CLIENTE E O VALOR  ALTERA Não PIR MUDAN?A DA ROTA MAS PELAS REGRAS DO APLICATIVO
360287970260757294,87966002956336.00,SELF HELP,99Comfort,passenger,960008480,Motorista Não apareceu | sem cobran?a,AtendimeNão da equipe 99,Não,7,AtendimeNão 1000 das meninas show
360287970260757372,87966002854009.00,HELP CENTER,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,Solução do problema,Sim,1,Não chegou nenhuma resposta at¨¦ o momeNão sobre o fato acorrido.so chegou a avalia??o para ser avaliado.
360287970260757965,87966003057021.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99,Sim,10,Foi muito bom o atendimeNão que tive obrigado
360287970260758078,87966002231764.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,Poderia ter uma op??o mais simples.Ex: ir em ajuda e ter a op??o ``Não teNão troco``proNão.Antes de confirmar que recebi o dinheiro. 
360287970260759892,87965995913852.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Não,9,Fui muito bem a tendido
360287970260759927,0.00,PHONE,Pop,driver,550172763,CNH Não aprovada/validaNão,AtendimeNão da equipe 99,Sim,10,Facilidade com os parceiros da 99 no aluguel de carros. 
360287970260760107,87965999732439.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,9,A resposta ou Solução  do problema Não foi t?o r¨¢pida quaNão eu esperava.
360287970260761787,87965996786301.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,10,AtendimeNão excelente_  top 10
360287970260762562,87965988644058.00,SELF HELP,Taxi,passenger,550175167,Corrida Não aconteceu e fui cobrado,Tempo de espera para ser chamado,Não,0,S¨® acho que a Solução de problemas teria que ter prioridade
360287970260763113,87966001175179.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,TeNão algumas id¨¦ias para melhoria de nosso trabalho_ gostaria de relatar por escrito mas Não teNão nenhum canal de comunica??o a Não ser o telefone.  Talvez Não fique claro minha id¨¦ia pelo telefone.  Poderia iNãormar um email 
360287970260763121,87965998847370.00,SELF HELP,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,¨¨ o seguNão contato que fa?o p tentar saber ao menos o que ocorreu (a corrida foi cobrada duas vezes uma no inicio e o mesmo valor novamente no final)_ e nenhuma explica??o plausivel foi enviada at¨¦ o momeNão
360287970260763502,0.00,PHONE,Pop,driver,960010548,Como funcionam os d¨¦bitos em boleto,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,9,Agrade?o o contato e continuem assim! 
360287970260763868,87965999802966.00,PHONE,Pop,driver,960001316,Mudan?a na rota por problemas nas vias,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260764288,87965997676273.00,HELP CENTER,Pop,driver,550172111,KM calculado errado,AtendimeNão da equipe 99,Sim,10,
360287970260764542,87965881314165.00,SELF HELP,Pop,passenger,550175831,Desconheço cobrança,Solução do problema,Não,0,
360287970260765284,87966001403880.00,HELP CENTER,Taxi,driver,550172151,Não consigo finalizar a corrida,Solução do problema,Sim,9,
360287970260765381,87965818990132.00,HELP CENTER,Pop,passenger,960010960,Problemas de conex?o do motorista (GPS/Internet),AtendimeNão da equipe 99,Não,0,
360287970260766965,87966002727387.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,AtendimeNão da equipe 99,Sim,10,
360287970260767640,87966001836062.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Sim,10,Eu gostei de fazer parte da 99_ era pra mim ter fazeNão parte a mais tempo da 99_ estou feliz fazer parte desse time 99 
360287970260767652,87965999722076.00,SELF HELP,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,Eu Não consegui cadastrar meu Cartãod¨¦bito no 99...
360287970260768460,87966002870207.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,
360287970260769124,87965998743998.00,HELP CENTER,Pop,driver,960001486,Não consigo registrar minha conta banc¨¢ria,AtendimeNão da equipe 99,Não,9,
360287970260769959,87965972457129.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99|Solução do problema,Não,2,Não foi resolvido foi uma resposta autom¨¢tica 
360287970260770358,87965997578295.00,PHONE,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,Solução do problema,Sim,10,
360287970260770461,0.00,PHONE,Pop,driver,960001984,Não recebi pela corrida (Análise de CSI),AtendimeNão da equipe 99,Sim,10,Não consigo falar com vcs sobre a taxa de Cancelamento cobrada ontem numa corrida que o motorista Não veio ficou um bom tempo parado fui obrigado a cancelar e me cobraram a taxa paguei 7_50 mais no app estava para mim 3_50 a¨ª vcs adiciona mais 4_00 reais sem aviso
360287970260770844,87965991059400.00,PHONE,Pop,driver,550173519,Minha corrida foi cancelada (CSI),AtendimeNão da equipe 99,Sim,10,
360287970260772103,87966000626687.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,
360287970260772754,87965996034860.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99|Solução do problema,Sim,10,
360287970260773037,87966001044664.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,Não teve promo??o black friday.
360287970260773104,87966000890278.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Não,1,S¨® Não fechei nota 10 por ter que ligar v¨¢rias vezes para ser atendida
360287970260774136,87965999614846.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,0,
360287970260775063,87966000826171.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,9,
360287970260775613,87966001830043.00,PHONE,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,Solução do problema,Sim,10,Parab¨¦ns
360287970260776221,87966002566622.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Não,5,Muito bem.
360287970260777009,87966001676882.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,0,Não estou conseguiNão chamar um motorista nem a dinheiro voces podem me ajudar por favor obrigado
360287970260777120,87966002693971.00,SELF HELP,Pop,passenger,960000170,Não seguiu a rota,Solução do problema,Não,3,
360287970260777314,87965998240895.00,HELP CENTER,Pop,passenger,550174795,Meu cupom Não entrou na corrida,Solução do problema,Não,0,
360287970260777964,87966000157816.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Sim,10,j¨¢ liguei tr¨ºs vezes e ningu¨¦m resolve meu problema
360287970260778563,87966003329713.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Tempo de espera para ser chamado,Sim,9,Liguei para iNãormar que cheguei no local de partida a passageira inverteu a partida com o destino final mandei mensagem conversei ela fez o favor de me insultar e cancelou a corrida e simplesmente vcs Não cobraram nada dela seNão que eu estava no fim do muNão. Liguei o liNão do atende simplesmente me disse que Não poderia fazer nada pois ela cancelou e eu que fiquei no preju¨ªzo de estar num local longe perigoso e tive s¨® preju¨ªzo. Gostaria de saber pra qu¨º tem a central pois quem trabalha pra 99 ¨¦ motorist
360287970260778580,87966003688871.00,SELF HELP,Pop,passenger,550174995,Motorista Não apareceu | sem cobrança,AtendimeNão da equipe 99|Solução do problema|Tempo de espera para ser chamado,Sim,10,Esta execelente
360287970260778597,0.00,HELP CENTER,Pop,passenger,550175103,Cadastro de Cartão- Falha indefinida,AtendimeNão da equipe 99,Não,0,
360287970260779473,87966003645965.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),Solução do problema,Não,1,Falta cobrar o valor correto.
360287970260780006,87965921378881.00,PHONE,Pop,passenger,550175735,PagameNão - CartãoSuspeito,Solução do problema,Sim,10,
360287970260780340,87966000803048.00,HELP CENTER,Pop,driver,550173423,Passageiro Não pagou (dentro do carro),AtendimeNão da equipe 99,Sim,10,Veja no Reclame Aqui!!
360287970260780531,87966001207991.00,SELF HELP,Pop,passenger,550174451,Não coNãordo com a taxa de Cancelamento,Solução do problema,Sim,10,Mais destinos definidos e melhoras no navegador.
360287970260780759,87966000060236.00,SELF HELP,Pop,passenger,550175331,achados e perdidos,Solução do problema,Não,9,
360287970260781424,87965634536358.00,SELF HELP,Pop,passenger,550175295,Motorista finalizou a corrida em local iNãorreto,AtendimeNão da equipe 99,Não,0,Eu disse que cancelei a corrida_ pela forma em que o passageiro me enviou uma mensagem e foi me enviado uma resposta nada a ver.
360287970260781445,87965850506438.00,PHONE,Pop,passenger,550175019,Motorista grosseiro,Solução do problema,Não,3,Parab¨¦ns
360287970260781769,87966001870162.00,SELF HELP,Pop,passenger,550175163,Corrida Não aconteceu e fui cobrado,AtendimeNão da equipe 99,Sim,9,Os atendentes n consegui resolver os problemas Por isso dexaNão o motorista sem Solução do problema 
